date,state,district,pincode,demo_age_5_17,demo_age_17_
26-10-2025,Karnataka,Kodagu,571248,0,3
26-10-2025,Karnataka,Kodagu,571252,0,2
26-10-2025,Karnataka,Kodagu,571254,0,4
26-10-2025,Karnataka,Kolar,563115,2,2
26-10-2025,Karnataka,Kolar,563120,0,5
26-10-2025,Karnataka,Kolar,563128,0,1
26-10-2025,Karnataka,Kolar,563131,1,22
26-10-2025,Karnataka,Kolar,563132,1,6
26-10-2025,Karnataka,Kolar,563136,0,6
26-10-2025,Karnataka,Koppal,583234,2,6
26-10-2025,Karnataka,Koppal,583238,0,14
26-10-2025,Karnataka,Koppal,583268,1,7
26-10-2025,Karnataka,Koppal,584112,0,1
26-10-2025,Karnataka,Koppal,584130,0,2
26-10-2025,Karnataka,Mandya,571419,0,5
26-10-2025,Karnataka,Mandya,571430,1,14
26-10-2025,Karnataka,Mandya,571436,0,8
26-10-2025,Karnataka,Mandya,571446,0,3
26-10-2025,Karnataka,Mandya,571802,0,3
26-10-2025,Karnataka,Mysore,570012,0,1
26-10-2025,Karnataka,Mysore,570021,0,1
26-10-2025,Karnataka,Mysore,570023,0,5
26-10-2025,Karnataka,Mysore,571101,1,11
26-10-2025,Karnataka,Mysore,571118,1,4
26-10-2025,Karnataka,Mysore,571119,1,1
26-10-2025,Karnataka,Mysore,571121,0,8
26-10-2025,Karnataka,Mysore,571315,1,6
26-10-2025,Karnataka,Mysore,571601,0,1
26-10-2025,Karnataka,Mysore,571604,1,3
26-10-2025,Karnataka,Mysuru,570001,0,5
26-10-2025,Karnataka,Mysuru,570004,1,3
26-10-2025,Karnataka,Mysuru,570009,2,6
26-10-2025,Karnataka,Mysuru,570018,0,4
26-10-2025,Karnataka,Mysuru,570023,3,6
26-10-2025,Karnataka,Mysuru,570026,1,5
26-10-2025,Karnataka,Mysuru,570027,0,1
26-10-2025,Karnataka,Mysuru,570029,0,1
26-10-2025,Karnataka,Mysuru,571102,1,2
26-10-2025,Karnataka,Mysuru,571107,1,2
26-10-2025,Karnataka,Mysuru,571110,0,2
26-10-2025,Karnataka,Mysuru,571302,1,3
26-10-2025,Karnataka,Mysuru,571315,0,1
26-10-2025,Karnataka,Mysuru,571603,0,1
26-10-2025,Karnataka,Raichur,584102,3,13
26-10-2025,Karnataka,Raichur,584103,0,12
26-10-2025,Karnataka,Raichur,584129,3,10
26-10-2025,Karnataka,Raichur,584133,1,6
26-10-2025,Karnataka,Raichur,584138,1,4
26-10-2025,Karnataka,Raichur,584143,2,12
26-10-2025,Karnataka,Ramanagar,562131,0,1
26-10-2025,Karnataka,Shimoga,577202,0,3
26-10-2025,Karnataka,Shimoga,577211,0,3
26-10-2025,Karnataka,Shimoga,577214,2,7
26-10-2025,Karnataka,Shimoga,577216,2,1
26-10-2025,Karnataka,Shimoga,577245,0,1
26-10-2025,Karnataka,Shimoga,577450,0,4
26-10-2025,Karnataka,Shivamogga,577201,2,9
26-10-2025,Karnataka,Shivamogga,577245,0,1
26-10-2025,Karnataka,Shivamogga,577412,0,3
26-10-2025,Karnataka,Shivamogga,577413,1,1
26-10-2025,Karnataka,Shivamogga,577418,2,2
26-10-2025,Karnataka,Tumakuru,572101,0,12
26-10-2025,Karnataka,Tumakuru,572111,0,3
26-10-2025,Karnataka,Tumakuru,572115,0,2
26-10-2025,Karnataka,Tumakuru,572118,1,3
26-10-2025,Karnataka,Tumakuru,572120,0,4
26-10-2025,Karnataka,Tumakuru,572121,0,1
26-10-2025,Karnataka,Tumakuru,572139,0,3
26-10-2025,Karnataka,Tumakuru,572142,0,1
26-10-2025,Karnataka,Tumakuru,572221,2,3
26-10-2025,Karnataka,Tumkur,572113,0,3
26-10-2025,Karnataka,Tumkur,572115,0,2
26-10-2025,Karnataka,Tumkur,572123,2,6
26-10-2025,Karnataka,Tumkur,572126,0,2
26-10-2025,Karnataka,Tumkur,572129,0,8
26-10-2025,Karnataka,Tumkur,572139,0,5
26-10-2025,Karnataka,Tumkur,572141,1,6
26-10-2025,Karnataka,Tumkur,572142,0,2
26-10-2025,Karnataka,Tumkur,572201,0,12
26-10-2025,Karnataka,Tumkur,572212,1,0
26-10-2025,Karnataka,Tumkur,572216,0,6
26-10-2025,Karnataka,Tumkur,572223,1,2
26-10-2025,Karnataka,Udupi,574106,0,2
26-10-2025,Karnataka,Udupi,574244,2,3
26-10-2025,Karnataka,Udupi,576111,1,1
26-10-2025,Karnataka,Udupi,576115,0,5
26-10-2025,Karnataka,Udupi,576214,5,8
26-10-2025,Karnataka,Udupi,576228,0,5
26-10-2025,Karnataka,Udupi,576229,1,0
26-10-2025,Karnataka,Uttara Kannada,581186,1,1
26-10-2025,Karnataka,Uttara Kannada,581326,0,3
26-10-2025,Karnataka,Uttara Kannada,581337,2,1
26-10-2025,Karnataka,Uttara Kannada,581341,0,1
26-10-2025,Karnataka,Uttara Kannada,581352,2,5
26-10-2025,Karnataka,Uttara Kannada,581355,0,7
26-10-2025,Karnataka,Uttara Kannada,581357,0,3
26-10-2025,Karnataka,Uttara Kannada,581359,3,6
26-10-2025,Karnataka,Uttara Kannada,581361,0,1
26-10-2025,Karnataka,Uttara Kannada,581384,0,3
26-10-2025,Karnataka,Uttara Kannada,581400,1,4
26-10-2025,Karnataka,Uttara Kannada,581401,1,2
26-10-2025,Karnataka,Uttara Kannada,581412,0,1
26-10-2025,Karnataka,Vijayanagara,583126,0,2
26-10-2025,Karnataka,Vijayanagara,583130,1,2
26-10-2025,Karnataka,Vijayanagara,583212,1,5
26-10-2025,Karnataka,Vijayanagara,583221,0,1
26-10-2025,Karnataka,Vijayapura,586112,2,4
26-10-2025,Karnataka,Vijayapura,586115,2,2
26-10-2025,Karnataka,Vijayapura,586116,1,1
26-10-2025,Karnataka,Vijayapura,586124,1,6
26-10-2025,Karnataka,Vijayapura,586125,0,2
26-10-2025,Karnataka,Vijayapura,586204,1,2
26-10-2025,Karnataka,Vijayapura,586205,4,2
26-10-2025,Karnataka,Vijayapura,586207,0,3
26-10-2025,Karnataka,Vijayapura,586213,1,5
26-10-2025,Karnataka,Vijayapura,586245,0,2
26-10-2025,Karnataka,Yadgir,585201,0,4
26-10-2025,Karnataka,Yadgir,585319,1,6
26-10-2025,Karnataka,yadgir,585202,0,4
26-10-2025,Karnataka,yadgir,585216,0,2
26-10-2025,Karnataka,yadgir,585304,0,1
19-10-2025,Karnataka,Bagalkot,587101,1,8
19-10-2025,Karnataka,Bagalkot,587102,0,2
19-10-2025,Karnataka,Bagalkot,587115,1,2
19-10-2025,Karnataka,Bagalkot,587116,7,14
19-10-2025,Karnataka,Bagalkot,587121,1,8
19-10-2025,Karnataka,Bagalkot,587201,5,6
19-10-2025,Karnataka,Bagalkot,587205,0,3
19-10-2025,Karnataka,Bagalkot,587206,5,4
19-10-2025,Karnataka,Bagalkot,587301,3,22
19-10-2025,Karnataka,Bagalkot *,587125,0,1
19-10-2025,Karnataka,Ballari,583102,4,9
19-10-2025,Karnataka,Ballari,583103,1,2
19-10-2025,Karnataka,Ballari,583104,1,7
19-10-2025,Karnataka,Ballari,583111,1,1
19-10-2025,Karnataka,Ballari,583201,2,3
19-10-2025,Karnataka,Ballari,583212,0,1
19-10-2025,Karnataka,Bangalore,560002,0,6
19-10-2025,Karnataka,Bangalore,560023,1,6
19-10-2025,Karnataka,Bangalore,560025,0,3
19-10-2025,Karnataka,Bangalore,560029,0,2
19-10-2025,Karnataka,Bangalore,560037,0,6
19-10-2025,Karnataka,Bangalore,560045,0,17
19-10-2025,Karnataka,Bangalore,560062,0,8
19-10-2025,Karnataka,Bangalore,560064,2,10
19-10-2025,Karnataka,Bangalore,560092,0,3
19-10-2025,Karnataka,Bangalore,560095,1,0
19-10-2025,Karnataka,Bangalore,560097,1,3
19-10-2025,Karnataka,Bangalore,560105,2,1
19-10-2025,Karnataka,Bangalore,562110,0,0
19-10-2025,Karnataka,Bangalore,562129,0,1
19-10-2025,Karnataka,Bangalore,562149,1,1
19-10-2025,Karnataka,Bangalore Rural,561205,0,4
19-10-2025,Karnataka,Bangalore Rural,562129,2,11
19-10-2025,Karnataka,Bangalore Rural,562130,0,2
19-10-2025,Karnataka,Belagavi,590006,0,8
19-10-2025,Karnataka,Belagavi,590008,1,1
19-10-2025,Karnataka,Belagavi,590010,0,4
19-10-2025,Karnataka,Belagavi,591102,0,4
19-10-2025,Karnataka,Belagavi,591109,1,2
19-10-2025,Karnataka,Belagavi,591117,4,4
19-10-2025,Karnataka,Belagavi,591124,0,1
19-10-2025,Karnataka,Belagavi,591129,0,1
19-10-2025,Karnataka,Belagavi,591143,0,3
19-10-2025,Karnataka,Belagavi,591153,0,2
19-10-2025,Karnataka,Belagavi,591211,0,1
19-10-2025,Karnataka,Belagavi,591227,0,2
19-10-2025,Karnataka,Belagavi,591228,1,1
19-10-2025,Karnataka,Belagavi,591229,0,2
19-10-2025,Karnataka,Belagavi,591230,2,2
19-10-2025,Karnataka,Belagavi,591237,0,2
19-10-2025,Karnataka,Belagavi,591238,0,1
19-10-2025,Karnataka,Belagavi,591239,0,1
19-10-2025,Karnataka,Belagavi,591240,0,2
19-10-2025,Karnataka,Belagavi,591248,0,5
19-10-2025,Karnataka,Belgaum,590003,0,4
19-10-2025,Karnataka,Belgaum,590010,0,5
19-10-2025,Karnataka,Belgaum,590018,0,2
19-10-2025,Karnataka,Belgaum,591103,1,3
19-10-2025,Karnataka,Belgaum,591106,2,2
19-10-2025,Karnataka,Belgaum,591119,0,6
19-10-2025,Karnataka,Belgaum,591153,0,2
19-10-2025,Karnataka,Belgaum,591217,0,4
19-10-2025,Karnataka,Belgaum,591224,5,8
19-10-2025,Karnataka,Belgaum,591230,1,4
19-10-2025,Karnataka,Belgaum,591235,1,5
19-10-2025,Karnataka,Belgaum,591236,0,1
19-10-2025,Karnataka,Belgaum,591237,1,2
19-10-2025,Karnataka,Belgaum,591240,0,1
19-10-2025,Karnataka,Belgaum,591265,0,3
19-10-2025,Karnataka,Belgaum,591303,0,4
19-10-2025,Karnataka,Belgaum,591304,1,13
19-10-2025,Karnataka,Belgaum,591305,0,4
19-10-2025,Karnataka,Belgaum,591316,0,1
19-10-2025,Karnataka,Bellary,583117,0,2
19-10-2025,Karnataka,Bellary,583136,0,1
19-10-2025,Karnataka,Bellary,583201,2,16
19-10-2025,Karnataka,Bellary,583216,0,2
19-10-2025,Karnataka,Bellary,583217,0,7
19-10-2025,Karnataka,Bellary,583219,0,6
19-10-2025,Karnataka,Bengaluru,560008,2,5
19-10-2025,Karnataka,Bengaluru,560011,2,3
19-10-2025,Karnataka,Bengaluru,560045,5,27
19-10-2025,Karnataka,Bengaluru,560049,3,32
19-10-2025,Karnataka,Bengaluru,560051,0,3
19-10-2025,Karnataka,Bengaluru,560053,1,8
19-10-2025,Karnataka,Bengaluru,560056,3,17
19-10-2025,Karnataka,Bengaluru,560061,4,14
19-10-2025,Karnataka,Bengaluru,560066,2,16
19-10-2025,Karnataka,Bengaluru,560071,0,2
19-10-2025,Karnataka,Bengaluru,560078,1,26
19-10-2025,Karnataka,Bengaluru,560083,3,16
19-10-2025,Karnataka,Bengaluru,560085,2,17
19-10-2025,Karnataka,Bengaluru,560086,0,5
19-10-2025,Karnataka,Bengaluru,560089,1,1
19-10-2025,Karnataka,Bengaluru,560093,1,10
19-10-2025,Karnataka,Bengaluru,560100,4,26
19-10-2025,Karnataka,Bengaluru,560109,0,3
19-10-2025,Karnataka,Bengaluru,560110,0,1
19-10-2025,Karnataka,Bengaluru,562110,0,1
19-10-2025,Karnataka,Bengaluru South,560060,0,2
19-10-2025,Karnataka,Bengaluru South,562109,1,0
19-10-2025,Karnataka,Bengaluru South,562117,1,2
19-10-2025,Karnataka,Bengaluru South,562120,0,4
19-10-2025,Karnataka,Bidar,585226,1,9
19-10-2025,Karnataka,Bidar,585353,2,5
19-10-2025,Karnataka,Bidar,585403,3,15
19-10-2025,Karnataka,Bijapur,586116,0,1
19-10-2025,Karnataka,Bijapur,586125,0,4
19-10-2025,Karnataka,Bijapur,586128,4,13
19-10-2025,Karnataka,Bijapur,586129,0,1
19-10-2025,Karnataka,Bijapur,586130,2,3
19-10-2025,Karnataka,Bijapur,586208,0,3
19-10-2025,Karnataka,Bijapur,586212,2,6
19-10-2025,Karnataka,Bijapur,586217,1,11
19-10-2025,Karnataka,Chamarajanagar,571342,0,1
19-10-2025,Karnataka,Chamarajanagar,571443,0,0
19-10-2025,Karnataka,Chamrajanagar,571127,0,5
19-10-2025,Karnataka,Chamrajanagar,571439,3,4
19-10-2025,Karnataka,Chamrajanagar,571441,0,2
19-10-2025,Karnataka,Chamrajnagar,571441,1,1
19-10-2025,Karnataka,Chickmagalur,577102,0,4
19-10-2025,Karnataka,Chickmagalur,577113,0,2
19-10-2025,Karnataka,Chickmagalur,577123,0,1
19-10-2025,Karnataka,Chickmagalur,577124,0,2
19-10-2025,Karnataka,Chickmagalur,577129,0,1
19-10-2025,Karnataka,Chickmagalur,577131,0,1
19-10-2025,Karnataka,Chickmagalur,577138,0,4
19-10-2025,Karnataka,Chickmagalur,577146,0,2
19-10-2025,Karnataka,Chickmagalur,577160,0,1
19-10-2025,Karnataka,Chikkaballapur,561208,2,6
19-10-2025,Karnataka,Chikkaballapur,562104,0,6
19-10-2025,Karnataka,Chikkaballapur,562105,3,21
19-10-2025,Karnataka,Chikkaballapur,563146,1,5
19-10-2025,Karnataka,Chikkamagaluru,577112,0,3
19-10-2025,Karnataka,Chikkamagaluru,577120,0,1
19-10-2025,Karnataka,Chikkamagaluru,577138,1,1
19-10-2025,Karnataka,Chikkamagaluru,577146,0,1
19-10-2025,Karnataka,Chikkamagaluru,577550,0,1
19-10-2025,Karnataka,Chitradurga,577502,1,6
19-10-2025,Karnataka,Chitradurga,577526,1,8
19-10-2025,Karnataka,Chitradurga,577527,1,11
19-10-2025,Karnataka,Chitradurga,577533,0,4
19-10-2025,Karnataka,Chitradurga,577535,2,6
19-10-2025,Karnataka,Chitradurga,577536,2,7
19-10-2025,Karnataka,Chitradurga,577537,0,1
19-10-2025,Karnataka,Chitradurga,577543,0,4
19-10-2025,Karnataka,Chitradurga,577555,0,3
19-10-2025,Karnataka,Dakshina Kannada,574153,1,1
19-10-2025,Karnataka,Dakshina Kannada,574201,0,3
19-10-2025,Karnataka,Dakshina Kannada,574212,1,0
19-10-2025,Karnataka,Dakshina Kannada,574214,1,1
19-10-2025,Karnataka,Dakshina Kannada,574216,1,2
19-10-2025,Karnataka,Dakshina Kannada,574221,1,9
19-10-2025,Karnataka,Dakshina Kannada,574225,1,2
19-10-2025,Karnataka,Dakshina Kannada,574236,4,4
19-10-2025,Karnataka,Dakshina Kannada,574241,2,2
19-10-2025,Karnataka,Dakshina Kannada,574248,1,1
19-10-2025,Karnataka,Dakshina Kannada,574253,0,3
19-10-2025,Karnataka,Dakshina Kannada,574323,0,3
19-10-2025,Karnataka,Dakshina Kannada,575002,2,16
19-10-2025,Karnataka,Dakshina Kannada,575020,3,7
19-10-2025,Karnataka,Dakshina Kannada,575025,1,0
19-10-2025,Karnataka,Dakshina Kannada,575030,3,1
19-10-2025,Karnataka,Davanagere,577514,0,1
19-10-2025,Karnataka,Davanagere,577566,0,1
19-10-2025,Karnataka,Davanagere,577601,0,3
19-10-2025,Karnataka,Davangere,577005,0,3
19-10-2025,Karnataka,Davangere,577223,3,4
19-10-2025,Karnataka,Davangere,577514,1,1
19-10-2025,Karnataka,Davangere,577530,0,1
19-10-2025,Karnataka,Davangere,577556,1,3
19-10-2025,Karnataka,Davangere,577601,3,7
19-10-2025,Karnataka,Davangere,583137,2,3
19-10-2025,Karnataka,Dharwad,580008,5,14
19-10-2025,Karnataka,Dharwad,580021,0,2
19-10-2025,Karnataka,Dharwad,580029,0,2
19-10-2025,Karnataka,Dharwad,580112,2,3
19-10-2025,Karnataka,Gadag,582101,2,11
19-10-2025,Karnataka,Gadag,582112,1,4
19-10-2025,Karnataka,Gadag,582120,0,4
19-10-2025,Karnataka,Gadag,582210,0,1
19-10-2025,Karnataka,Gadag *,582101,0,1
19-10-2025,Karnataka,Gulbarga,585211,0,3
19-10-2025,Karnataka,Gulbarga,585228,0,4
19-10-2025,Karnataka,Gulbarga,585306,0,5
19-10-2025,Karnataka,Gulbarga,585313,0,4
19-10-2025,Karnataka,Gulbarga,585324,0,6
19-10-2025,Karnataka,Hasan,573101,0,1
19-10-2025,Karnataka,Hasan,573122,0,3
19-10-2025,Karnataka,Hasan,573124,1,3
19-10-2025,Karnataka,Hasan,573128,0,1
19-10-2025,Karnataka,Hasan,573211,0,5
19-10-2025,Karnataka,Hassan,573119,0,3
19-10-2025,Karnataka,Hassan,573122,1,1
19-10-2025,Karnataka,Hassan,573128,0,2
19-10-2025,Karnataka,Hassan,573135,0,3
19-10-2025,Karnataka,Hassan,573136,0,2
19-10-2025,Karnataka,Hassan,573211,2,19
19-10-2025,Karnataka,Hassan,573218,2,2
19-10-2025,Karnataka,Haveri,581102,1,5
19-10-2025,Karnataka,Haveri,581110,4,11
19-10-2025,Karnataka,Haveri,581111,0,6
19-10-2025,Karnataka,Haveri,581123,0,4
19-10-2025,Karnataka,Haveri,581208,1,0
19-10-2025,Karnataka,Haveri *,581205,0,1
19-10-2025,Karnataka,Kalaburagi,585101,3,7
19-10-2025,Karnataka,Kalaburagi,585104,3,20
19-10-2025,Karnataka,Kalaburagi,585301,3,5
19-10-2025,Karnataka,Kalaburagi,585307,0,1
19-10-2025,Karnataka,Kalaburagi,585309,0,1
19-10-2025,Karnataka,Kalaburagi,585312,1,2
19-10-2025,Karnataka,Kalaburagi,585316,0,6
19-10-2025,Karnataka,Kodagu,571212,0,3
19-10-2025,Karnataka,Kodagu,571231,0,2
19-10-2025,Karnataka,Kodagu,571235,0,4
19-10-2025,Karnataka,Kodagu,571248,1,1
19-10-2025,Karnataka,Kolar,563116,0,4
19-10-2025,Karnataka,Kolar,563121,0,4
19-10-2025,Karnataka,Kolar,563133,0,2
19-10-2025,Karnataka,Kolar,563134,0,5
19-10-2025,Karnataka,Kolar,563139,0,7
19-10-2025,Karnataka,Kolar,563162,2,5
19-10-2025,Karnataka,Koppal,583228,2,6
19-10-2025,Karnataka,Koppal,583230,0,3
19-10-2025,Karnataka,Koppal,583234,0,7
19-10-2025,Karnataka,Koppal,583236,1,4
19-10-2025,Karnataka,Koppal,583283,1,8
19-10-2025,Karnataka,Koppal,584114,0,1
19-10-2025,Karnataka,Mandya,571401,2,7
19-10-2025,Karnataka,Mandya,571428,2,6
19-10-2025,Karnataka,Mandya,571433,1,3
19-10-2025,Karnataka,Mandya,571455,1,1
19-10-2025,Karnataka,Mandya,571807,0,3
19-10-2025,Karnataka,Mandya,571812,1,1
19-10-2025,Karnataka,Mysore,570010,0,3
19-10-2025,Karnataka,Mysore,570011,0,2
19-10-2025,Karnataka,Mysore,570017,0,1
19-10-2025,Karnataka,Mysore,570026,0,3
19-10-2025,Karnataka,Mysore,571124,0,11
19-10-2025,Karnataka,Mysore,571130,1,0
19-10-2025,Karnataka,Mysore,571311,0,6
19-10-2025,Karnataka,Mysore,571610,0,3
19-10-2025,Karnataka,Mysore,571617,0,4
19-10-2025,Karnataka,Mysuru,570014,0,2
19-10-2025,Karnataka,Mysuru,570031,1,1
19-10-2025,Karnataka,Mysuru,571103,0,1
19-10-2025,Karnataka,Mysuru,571110,0,2
19-10-2025,Karnataka,Mysuru,571114,1,5
19-10-2025,Karnataka,Mysuru,571119,0,1
19-10-2025,Karnataka,Mysuru,571120,0,1
19-10-2025,Karnataka,Mysuru,571129,0,1
19-10-2025,Karnataka,Mysuru,571301,1,4
19-10-2025,Karnataka,Mysuru,571312,0,1
19-10-2025,Karnataka,Raichur,584113,0,4
19-10-2025,Karnataka,Raichur,584116,0,8
19-10-2025,Karnataka,Raichur,584124,1,7
19-10-2025,Karnataka,Raichur,584132,0,7
19-10-2025,Karnataka,Ramanagar,561101,2,2
19-10-2025,Karnataka,Ramanagar,562108,0,6
19-10-2025,Karnataka,Ramanagar,562119,3,26
19-10-2025,Karnataka,Ramanagar,562128,0,2
19-10-2025,Karnataka,Ramanagar,562131,0,3
19-10-2025,Karnataka,Ramanagar,562160,2,16
19-10-2025,Karnataka,Shimoga,577201,0,14
19-10-2025,Karnataka,Shimoga,577222,0,4
19-10-2025,Karnataka,Shimoga,577225,0,1
19-10-2025,Karnataka,Shimoga,577229,1,1
19-10-2025,Karnataka,Shimoga,577433,0,3
19-10-2025,Karnataka,Shivamogga,577203,1,6
19-10-2025,Karnataka,Shivamogga,577205,2,6
19-10-2025,Karnataka,Shivamogga,577225,0,1
19-10-2025,Karnataka,Shivamogga,577233,0,1
19-10-2025,Karnataka,Shivamogga,577413,1,1
19-10-2025,Karnataka,Shivamogga,577427,3,7
19-10-2025,Karnataka,Shivamogga,577428,1,3
19-10-2025,Karnataka,Shivamogga,577450,0,4
19-10-2025,Karnataka,Tumakuru,561202,4,6
19-10-2025,Karnataka,Tumakuru,572116,0,2
19-10-2025,Karnataka,Tumakuru,572120,0,1
19-10-2025,Karnataka,Tumakuru,572140,1,5
19-10-2025,Karnataka,Tumakuru,572215,0,1
19-10-2025,Karnataka,Tumkur,561202,0,8
19-10-2025,Karnataka,Tumkur,572103,0,2
19-10-2025,Karnataka,Tumkur,572107,0,4
19-10-2025,Karnataka,Tumkur,572118,0,2
19-10-2025,Karnataka,Tumkur,572129,0,4
19-10-2025,Karnataka,Tumkur,572137,2,5
19-10-2025,Karnataka,Tumkur,572213,0,1
19-10-2025,Karnataka,Tumkur,572219,0,3
19-10-2025,Karnataka,Tumkur,572224,0,0
19-10-2025,Karnataka,Tumkur,572227,1,0
19-10-2025,Karnataka,Udupi,574102,0,1
19-10-2025,Karnataka,Udupi,574104,0,3
19-10-2025,Karnataka,Udupi,574107,0,1
19-10-2025,Karnataka,Udupi,574114,0,1
19-10-2025,Karnataka,Udupi,574116,2,3
19-10-2025,Karnataka,Udupi,574118,1,5
19-10-2025,Karnataka,Udupi,576102,0,7
19-10-2025,Karnataka,Udupi,576108,0,2
19-10-2025,Karnataka,Udupi,576120,1,2
19-10-2025,Karnataka,Udupi,576121,0,3
19-10-2025,Karnataka,Uttara Kannada,581325,3,6
19-10-2025,Karnataka,Uttara Kannada,581327,0,2
19-10-2025,Karnataka,Uttara Kannada,581332,0,1
19-10-2025,Karnataka,Uttara Kannada,581333,0,1
19-10-2025,Karnataka,Uttara Kannada,581339,0,1
19-10-2025,Karnataka,Uttara Kannada,581343,1,3
19-10-2025,Karnataka,Uttara Kannada,581344,0,1
19-10-2025,Karnataka,Uttara Kannada,581353,0,2
19-10-2025,Karnataka,Uttara Kannada,581402,2,6
19-10-2025,Karnataka,Uttara Kannada,581450,0,2
19-10-2025,Karnataka,Vijayanagara,583125,1,9
19-10-2025,Karnataka,Vijayanagara,583131,0,4
19-10-2025,Karnataka,Vijayanagara,583134,1,4
19-10-2025,Karnataka,Vijayanagara,583135,0,8
19-10-2025,Karnataka,Vijayanagara,583137,2,5
19-10-2025,Karnataka,Vijayanagara,583221,0,1
19-10-2025,Karnataka,Vijayanagara,583225,0,2
19-10-2025,Karnataka,Vijayapura,586101,5,11
19-10-2025,Karnataka,Vijayapura,586104,4,3
20-10-2025,Karnataka,Bagalkot,587111,0,1
20-10-2025,Karnataka,Bagalkot,587115,1,0
20-10-2025,Karnataka,Bagalkot,587122,0,1
20-10-2025,Karnataka,Bagalkot,587124,1,2
20-10-2025,Karnataka,Bagalkot,587201,1,1
20-10-2025,Karnataka,Bagalkot,587207,1,2
20-10-2025,Karnataka,Bagalkot *,587102,0,2
20-10-2025,Karnataka,Bagalkot *,587203,0,1
20-10-2025,Karnataka,Bagalkot *,587313,1,0
20-10-2025,Karnataka,Ballari,583102,2,6
20-10-2025,Karnataka,Ballari,583104,0,4
20-10-2025,Karnataka,Ballari,583115,1,3
20-10-2025,Karnataka,Ballari,583128,0,3
20-10-2025,Karnataka,Ballari,583129,1,1
20-10-2025,Karnataka,Ballari,583130,0,1
20-10-2025,Karnataka,Ballari,583132,2,1
20-10-2025,Karnataka,Ballari,583222,1,0
20-10-2025,Karnataka,Bangalore,560010,0,2
20-10-2025,Karnataka,Bangalore,560027,0,1
20-10-2025,Karnataka,Bangalore,560032,1,10
20-10-2025,Karnataka,Bangalore,560051,1,1
20-10-2025,Karnataka,Bangalore,560053,0,1
20-10-2025,Karnataka,Bangalore,560057,0,2
20-10-2025,Karnataka,Bangalore,560058,0,1
20-10-2025,Karnataka,Bangalore,560066,0,2
20-10-2025,Karnataka,Bangalore,560068,1,4
20-10-2025,Karnataka,Bangalore,560086,0,1
20-10-2025,Karnataka,Bangalore,560087,0,3
20-10-2025,Karnataka,Bangalore,560097,0,2
20-10-2025,Karnataka,Bangalore,562107,1,1
20-10-2025,Karnataka,Bangalore Rural,561203,0,14
20-10-2025,Karnataka,Bangalore Rural,561204,0,4
20-10-2025,Karnataka,Belagavi,590006,1,0
20-10-2025,Karnataka,Belagavi,590009,0,1
20-10-2025,Karnataka,Belagavi,590010,1,1
20-10-2025,Karnataka,Belagavi,591104,1,2
20-10-2025,Karnataka,Belagavi,591108,1,3
20-10-2025,Karnataka,Belagavi,591242,0,4
20-10-2025,Karnataka,Belagavi,591263,0,1
20-10-2025,Karnataka,Belagavi,591310,0,1
20-10-2025,Karnataka,Belagavi,591311,0,2
20-10-2025,Karnataka,Belgaum,590010,1,0
20-10-2025,Karnataka,Belgaum,590014,0,4
20-10-2025,Karnataka,Belgaum,590016,1,4
20-10-2025,Karnataka,Belgaum,591109,0,1
20-10-2025,Karnataka,Belgaum,591122,2,3
20-10-2025,Karnataka,Belgaum,591123,1,2
20-10-2025,Karnataka,Belgaum,591212,0,1
20-10-2025,Karnataka,Belgaum,591213,0,1
20-10-2025,Karnataka,Belgaum,591214,2,1
20-10-2025,Karnataka,Belgaum,591222,1,2
20-10-2025,Karnataka,Belgaum,591234,0,1
20-10-2025,Karnataka,Belgaum,591235,1,0
20-10-2025,Karnataka,Belgaum,591236,0,2
20-10-2025,Karnataka,Belgaum,591307,3,4
20-10-2025,Karnataka,Belgaum,591340,0,1
20-10-2025,Karnataka,Bellary,583102,0,1
20-10-2025,Karnataka,Bellary,583120,0,8
20-10-2025,Karnataka,Bellary,583126,2,0
20-10-2025,Karnataka,Bellary,583136,1,1
20-10-2025,Karnataka,Bellary,583214,0,3
20-10-2025,Karnataka,Bellary,583219,0,4
20-10-2025,Karnataka,Bellary,583223,1,0
20-10-2025,Karnataka,Bengaluru,560001,0,1
20-10-2025,Karnataka,Bengaluru,560003,0,1
20-10-2025,Karnataka,Bengaluru,560005,0,5
20-10-2025,Karnataka,Bengaluru,560010,0,9
20-10-2025,Karnataka,Bengaluru,560016,3,11
20-10-2025,Karnataka,Bengaluru,560021,1,2
20-10-2025,Karnataka,Bengaluru,560030,0,2
20-10-2025,Karnataka,Bengaluru,560032,1,14
20-10-2025,Karnataka,Bengaluru,560038,0,1
20-10-2025,Karnataka,Bengaluru,560054,1,7
20-10-2025,Karnataka,Bengaluru,560056,1,2
20-10-2025,Karnataka,Bengaluru,560061,2,10
20-10-2025,Karnataka,Bengaluru,560083,0,12
20-10-2025,Karnataka,Bengaluru,560085,1,9
20-10-2025,Karnataka,Bengaluru,560086,1,4
20-10-2025,Karnataka,Bengaluru,560093,1,4
20-10-2025,Karnataka,Bengaluru,560104,1,0
20-10-2025,Karnataka,Bengaluru,560105,0,11
20-10-2025,Karnataka,Bengaluru,562107,3,7
20-10-2025,Karnataka,Bengaluru,562162,1,4
20-10-2025,Karnataka,Bengaluru South,560060,0,1
20-10-2025,Karnataka,Bengaluru South,561201,0,1
20-10-2025,Karnataka,Bengaluru South,562108,0,2
