date,state,district,pincode,demo_age_5_17,demo_age_17_
02-09-2025,Tamil Nadu,Nagapattinam,611102,1,4
02-09-2025,Tamil Nadu,Nagapattinam,611105,0,4
02-09-2025,Tamil Nadu,Nagapattinam,611110,0,2
02-09-2025,Tamil Nadu,Nagapattinam,611118,0,1
02-09-2025,Tamil Nadu,Nagapattinam,612201,0,2
02-09-2025,Tamil Nadu,Nagapattinam,614716,1,2
02-09-2025,Tamil Nadu,Nagapattinam,614806,0,6
02-09-2025,Tamil Nadu,Namakkal,636113,0,1
02-09-2025,Tamil Nadu,Namakkal,636203,0,4
02-09-2025,Tamil Nadu,Namakkal,637003,2,14
02-09-2025,Tamil Nadu,Namakkal,637015,0,9
02-09-2025,Tamil Nadu,Namakkal,637208,2,8
02-09-2025,Tamil Nadu,Namakkal,637210,0,4
02-09-2025,Tamil Nadu,Namakkal,637214,0,9
02-09-2025,Tamil Nadu,Namakkal,637401,2,6
02-09-2025,Tamil Nadu,Namakkal,637402,2,1
02-09-2025,Tamil Nadu,Namakkal,637409,0,10
02-09-2025,Tamil Nadu,Namakkal,638181,1,3
02-09-2025,Tamil Nadu,Perambalur,621717,3,6
02-09-2025,Tamil Nadu,Pudukkottai,614617,0,3
02-09-2025,Tamil Nadu,Pudukkottai,621312,0,1
02-09-2025,Tamil Nadu,Pudukkottai,622001,4,30
02-09-2025,Tamil Nadu,Pudukkottai,622004,1,11
02-09-2025,Tamil Nadu,Pudukkottai,622209,0,6
02-09-2025,Tamil Nadu,Pudukkottai,622402,0,8
02-09-2025,Tamil Nadu,Pudukkottai,622403,0,3
02-09-2025,Tamil Nadu,Ramanathapuram,623308,0,2
02-09-2025,Tamil Nadu,Ramanathapuram,623403,1,2
02-09-2025,Tamil Nadu,Ramanathapuram,623502,3,2
02-09-2025,Tamil Nadu,Ramanathapuram,623503,1,8
02-09-2025,Tamil Nadu,Ramanathapuram,623504,5,27
02-09-2025,Tamil Nadu,Ramanathapuram,623512,0,3
02-09-2025,Tamil Nadu,Ramanathapuram,623513,1,5
02-09-2025,Tamil Nadu,Ramanathapuram,623516,0,3
02-09-2025,Tamil Nadu,Ramanathapuram,623517,3,15
02-09-2025,Tamil Nadu,Ramanathapuram,623536,1,8
02-09-2025,Tamil Nadu,Ramanathapuram,623537,0,2
02-09-2025,Tamil Nadu,Ramanathapuram,623605,1,6
02-09-2025,Tamil Nadu,Ramanathapuram,623608,0,10
02-09-2025,Tamil Nadu,Ramanathapuram,623701,0,6
02-09-2025,Tamil Nadu,Ramanathapuram,623703,0,3
02-09-2025,Tamil Nadu,Ranipet,631004,0,1
02-09-2025,Tamil Nadu,Ranipet,632517,0,3
02-09-2025,Tamil Nadu,Salem,636003,3,13
02-09-2025,Tamil Nadu,Salem,636015,6,24
02-09-2025,Tamil Nadu,Salem,636016,0,13
02-09-2025,Tamil Nadu,Salem,636105,1,15
02-09-2025,Tamil Nadu,Salem,636110,0,5
02-09-2025,Tamil Nadu,Salem,636115,3,13
02-09-2025,Tamil Nadu,Salem,636117,1,6
02-09-2025,Tamil Nadu,Salem,636140,1,5
02-09-2025,Tamil Nadu,Salem,636201,3,18
02-09-2025,Tamil Nadu,Salem,636304,2,2
02-09-2025,Tamil Nadu,Salem,636306,3,19
02-09-2025,Tamil Nadu,Salem,636309,3,13
02-09-2025,Tamil Nadu,Salem,636351,7,16
02-09-2025,Tamil Nadu,Salem,636403,0,3
02-09-2025,Tamil Nadu,Salem,636453,2,8
02-09-2025,Tamil Nadu,Salem,636458,0,5
02-09-2025,Tamil Nadu,Salem,636601,0,8
02-09-2025,Tamil Nadu,Salem,636602,1,5
02-09-2025,Tamil Nadu,Salem,637301,1,24
02-09-2025,Tamil Nadu,Salem,637502,3,17
02-09-2025,Tamil Nadu,Sivaganga,623402,3,4
02-09-2025,Tamil Nadu,Sivaganga,623701,0,5
02-09-2025,Tamil Nadu,Sivaganga,630108,0,13
02-09-2025,Tamil Nadu,Sivaganga,630203,0,3
02-09-2025,Tamil Nadu,Sivaganga,630207,0,2
02-09-2025,Tamil Nadu,Sivaganga,630211,1,13
02-09-2025,Tamil Nadu,Sivaganga,630309,0,7
02-09-2025,Tamil Nadu,Sivaganga,630312,0,1
02-09-2025,Tamil Nadu,Sivaganga,630313,1,1
02-09-2025,Tamil Nadu,Sivaganga,630405,1,10
02-09-2025,Tamil Nadu,Sivaganga,630554,1,2
02-09-2025,Tamil Nadu,Sivaganga,630557,0,6
02-09-2025,Tamil Nadu,Sivaganga,630559,0,2
02-09-2025,Tamil Nadu,Sivaganga,630566,0,4
02-09-2025,Tamil Nadu,Sivaganga,630610,2,3
02-09-2025,Tamil Nadu,Sivaganga,630611,7,7
02-09-2025,Tamil Nadu,Tenkasi,627753,0,6
02-09-2025,Tamil Nadu,Tenkasi,627858,0,1
02-09-2025,Tamil Nadu,Thanjavur,609802,0,2
02-09-2025,Tamil Nadu,Thanjavur,612105,1,2
02-09-2025,Tamil Nadu,Thanjavur,613006,4,14
02-09-2025,Tamil Nadu,Thanjavur,613008,0,6
02-09-2025,Tamil Nadu,Thanjavur,613010,0,1
02-09-2025,Tamil Nadu,Thanjavur,613103,0,1
02-09-2025,Tamil Nadu,Thanjavur,613104,0,3
02-09-2025,Tamil Nadu,Thanjavur,613201,1,10
02-09-2025,Tamil Nadu,Thanjavur,614205,1,5
02-09-2025,Tamil Nadu,Thanjavur,614208,0,1
02-09-2025,Tamil Nadu,Thanjavur,614210,0,9
02-09-2025,Tamil Nadu,Thanjavur,614401,3,5
02-09-2025,Tamil Nadu,Thanjavur,614612,0,11
02-09-2025,Tamil Nadu,Thanjavur,614623,1,4
02-09-2025,Tamil Nadu,Thanjavur,614625,1,22
02-09-2025,Tamil Nadu,Thanjavur,614626,4,5
02-09-2025,Tamil Nadu,Thanjavur,614803,2,9
02-09-2025,Tamil Nadu,Thanjavur,614903,2,14
02-09-2025,Tamil Nadu,Thanjavur,614905,0,7
02-09-2025,Tamil Nadu,The Nilgiris,643002,0,4
02-09-2025,Tamil Nadu,The Nilgiris,643207,1,7
02-09-2025,Tamil Nadu,The Nilgiris,643219,0,2
02-09-2025,Tamil Nadu,The Nilgiris,643221,0,3
02-09-2025,Tamil Nadu,The Nilgiris,643231,0,4
02-09-2025,Tamil Nadu,The Nilgiris,643233,0,1
02-09-2025,Tamil Nadu,The Nilgiris,643239,0,2
02-09-2025,Tamil Nadu,The Nilgiris,643253,0,2
02-09-2025,Tamil Nadu,Theni,625203,1,6
02-09-2025,Tamil Nadu,Theni,625513,3,17
02-09-2025,Tamil Nadu,Theni,625515,1,30
02-09-2025,Tamil Nadu,Theni,625523,0,6
02-09-2025,Tamil Nadu,Theni,625562,1,8
02-09-2025,Tamil Nadu,Thiruvallur,600052,0,1
02-09-2025,Tamil Nadu,Thiruvarur,609608,1,3
02-09-2025,Tamil Nadu,Thiruvarur,610101,0,1
02-09-2025,Tamil Nadu,Thiruvarur,610105,1,10
02-09-2025,Tamil Nadu,Thiruvarur,610106,0,5
02-09-2025,Tamil Nadu,Thiruvarur,610201,0,2
02-09-2025,Tamil Nadu,Thiruvarur,612601,0,6
02-09-2025,Tamil Nadu,Thiruvarur,612603,0,5
02-09-2025,Tamil Nadu,Thiruvarur,613704,1,3
02-09-2025,Tamil Nadu,Thiruvarur,614013,2,9
02-09-2025,Tamil Nadu,Thiruvarur,614102,0,6
02-09-2025,Tamil Nadu,Thiruvarur,614704,0,7
02-09-2025,Tamil Nadu,Thiruvarur,614711,0,5
02-09-2025,Tamil Nadu,Thiruvarur,614713,0,6
02-09-2025,Tamil Nadu,Thiruvarur,614717,0,9
02-09-2025,Tamil Nadu,Thiruvarur,614903,0,2
02-09-2025,Tamil Nadu,Thoothukkudi,627951,1,0
02-09-2025,Tamil Nadu,Thoothukkudi,628103,2,7
02-09-2025,Tamil Nadu,Thoothukkudi,628207,0,1
02-09-2025,Tamil Nadu,Thoothukkudi,628209,0,2
02-09-2025,Tamil Nadu,Thoothukkudi,628210,0,1
02-09-2025,Tamil Nadu,Thoothukkudi,628215,0,19
02-09-2025,Tamil Nadu,Thoothukkudi,628251,0,4
02-09-2025,Tamil Nadu,Thoothukkudi,628301,0,1
02-09-2025,Tamil Nadu,Thoothukkudi,628303,0,1
02-09-2025,Tamil Nadu,Thoothukkudi,628503,1,3
02-09-2025,Tamil Nadu,Thoothukkudi,628614,0,2
02-09-2025,Tamil Nadu,Thoothukkudi,628615,0,5
02-09-2025,Tamil Nadu,Thoothukkudi,628617,1,6
02-09-2025,Tamil Nadu,Thoothukkudi,628618,0,1
02-09-2025,Tamil Nadu,Thoothukkudi,628714,0,5
02-09-2025,Tamil Nadu,Thoothukkudi,628905,3,9
02-09-2025,Tamil Nadu,Tiruchirappalli,613102,0,1
02-09-2025,Tamil Nadu,Tiruchirappalli,620003,0,12
02-09-2025,Tamil Nadu,Tiruchirappalli,620005,1,18
02-09-2025,Tamil Nadu,Tiruchirappalli,620011,0,7
02-09-2025,Tamil Nadu,Tiruchirappalli,620018,0,2
02-09-2025,Tamil Nadu,Tiruchirappalli,620026,1,1
02-09-2025,Tamil Nadu,Tiruchirappalli,621003,3,7
02-09-2025,Tamil Nadu,Tiruchirappalli,621009,0,3
02-09-2025,Tamil Nadu,Tiruchirappalli,621105,0,7
02-09-2025,Tamil Nadu,Tiruchirappalli,621112,0,10
02-09-2025,Tamil Nadu,Tiruchirappalli,621203,1,1
02-09-2025,Tamil Nadu,Tiruchirappalli,621208,1,4
02-09-2025,Tamil Nadu,Tiruchirappalli,621215,0,2
02-09-2025,Tamil Nadu,Tiruchirappalli,621307,0,9
02-09-2025,Tamil Nadu,Tiruchirappalli,621702,0,6
02-09-2025,Tamil Nadu,Tiruchirappalli,621712,0,18
02-09-2025,Tamil Nadu,Tiruchirappalli,639115,1,2
02-09-2025,Tamil Nadu,Tirunelveli,627003,1,0
02-09-2025,Tamil Nadu,Tirunelveli,627007,5,16
02-09-2025,Tamil Nadu,Tirunelveli,627010,0,8
02-09-2025,Tamil Nadu,Tirunelveli,627011,15,11
02-09-2025,Tamil Nadu,Tirunelveli,627101,1,10
02-09-2025,Tamil Nadu,Tirunelveli,627107,0,3
02-09-2025,Tamil Nadu,Tirunelveli,627118,0,3
02-09-2025,Tamil Nadu,Tirunelveli,627130,0,3
02-09-2025,Tamil Nadu,Tirunelveli,627151,0,4
02-09-2025,Tamil Nadu,Tirunelveli,627354,0,4
02-09-2025,Tamil Nadu,Tirunelveli,627414,0,7
02-09-2025,Tamil Nadu,Tirunelveli,627428,0,1
02-09-2025,Tamil Nadu,Tirunelveli,627502,1,3
02-09-2025,Tamil Nadu,Tirunelveli,627652,0,4
02-09-2025,Tamil Nadu,Tirunelveli,627657,0,12
02-09-2025,Tamil Nadu,Tirunelveli,627758,2,5
02-09-2025,Tamil Nadu,Tirunelveli,627805,1,1
02-09-2025,Tamil Nadu,Tirunelveli,627811,12,17
02-09-2025,Tamil Nadu,Tirunelveli,627854,0,4
02-09-2025,Tamil Nadu,Tirunelveli,627859,1,14
02-09-2025,Tamil Nadu,Tirunelveli,627860,2,7
02-09-2025,Tamil Nadu,Tirupattur,635602,0,3
02-09-2025,Tamil Nadu,Tirupattur,635651,0,5
02-09-2025,Tamil Nadu,Tirupattur,635752,0,2
02-09-2025,Tamil Nadu,Tirupattur,635807,0,3
02-09-2025,Tamil Nadu,Tiruppur,638056,0,2
02-09-2025,Tamil Nadu,Tiruppur,638108,0,3
02-09-2025,Tamil Nadu,Tiruppur,638702,0,8
02-09-2025,Tamil Nadu,Tiruppur,638703,0,15
02-09-2025,Tamil Nadu,Tiruppur,641602,8,35
02-09-2025,Tamil Nadu,Tiruppur,641654,5,42
02-09-2025,Tamil Nadu,Tiruppur,641671,1,1
02-09-2025,Tamil Nadu,Tiruppur,642113,0,6
02-09-2025,Tamil Nadu,Tiruppur,642154,1,17
02-09-2025,Tamil Nadu,Tiruvallur,600037,1,31
02-09-2025,Tamil Nadu,Tiruvallur,600049,1,9
02-09-2025,Tamil Nadu,Tiruvallur,600056,6,47
02-09-2025,Tamil Nadu,Tiruvallur,600066,4,22
02-09-2025,Tamil Nadu,Tiruvallur,600067,2,26
02-09-2025,Tamil Nadu,Tiruvallur,600071,4,10
02-09-2025,Tamil Nadu,Tiruvallur,600076,1,4
02-09-2025,Tamil Nadu,Tiruvallur,600099,4,32
02-09-2025,Tamil Nadu,Tiruvallur,600101,1,7
02-09-2025,Tamil Nadu,Tiruvallur,600116,0,17
02-09-2025,Tamil Nadu,Tiruvallur,601102,0,8
02-09-2025,Tamil Nadu,Tiruvallur,601103,2,11
02-09-2025,Tamil Nadu,Tiruvallur,602002,2,4
02-09-2025,Tamil Nadu,Tiruvallur,602021,0,4
02-09-2025,Tamil Nadu,Tiruvallur,602024,11,35
02-09-2025,Tamil Nadu,Tiruvallur,631203,1,11
02-09-2025,Tamil Nadu,Tiruvallur,631204,0,5
02-09-2025,Tamil Nadu,Tiruvallur,631303,0,7
02-09-2025,Tamil Nadu,Tiruvannamalai,604406,1,20
02-09-2025,Tamil Nadu,Tiruvannamalai,606603,2,12
02-09-2025,Tamil Nadu,Tiruvannamalai,606604,2,17
02-09-2025,Tamil Nadu,Tiruvannamalai,606611,4,5
02-09-2025,Tamil Nadu,Tiruvannamalai,606702,3,8
02-09-2025,Tamil Nadu,Tiruvannamalai,606703,3,9
02-09-2025,Tamil Nadu,Tiruvannamalai,606707,2,14
02-09-2025,Tamil Nadu,Tiruvannamalai,606708,1,26
02-09-2025,Tamil Nadu,Tiruvannamalai,606710,1,6
02-09-2025,Tamil Nadu,Tiruvannamalai,606753,5,4
02-09-2025,Tamil Nadu,Tiruvannamalai,606907,1,6
02-09-2025,Tamil Nadu,Tiruvannamalai,631701,1,9
02-09-2025,Tamil Nadu,Tiruvannamalai,632311,3,6
02-09-2025,Tamil Nadu,Tiruvannamalai,632314,2,7
02-09-2025,Tamil Nadu,Vellore,631002,1,8
02-09-2025,Tamil Nadu,Vellore,632055,0,2
02-09-2025,Tamil Nadu,Vellore,632114,0,3
02-09-2025,Tamil Nadu,Vellore,632311,0,3
02-09-2025,Tamil Nadu,Vellore,632403,0,2
02-09-2025,Tamil Nadu,Vellore,632405,1,10
02-09-2025,Tamil Nadu,Vellore,632406,1,2
02-09-2025,Tamil Nadu,Vellore,632508,3,3
02-09-2025,Tamil Nadu,Vellore,632510,0,5
02-09-2025,Tamil Nadu,Vellore,632516,0,4
02-09-2025,Tamil Nadu,Vellore,632517,2,13
02-09-2025,Tamil Nadu,Vellore,632520,0,3
02-09-2025,Tamil Nadu,Vellore,632601,2,15
02-09-2025,Tamil Nadu,Vellore,635655,1,1
02-09-2025,Tamil Nadu,Vellore,635751,0,25
02-09-2025,Tamil Nadu,Vellore,635752,2,14
02-09-2025,Tamil Nadu,Vellore,635801,3,7
02-09-2025,Tamil Nadu,Vellore,635802,5,15
02-09-2025,Tamil Nadu,Vellore,635815,0,2
02-09-2025,Tamil Nadu,Villupuram,604305,0,1
02-09-2025,Tamil Nadu,Villupuram,605111,0,1
02-09-2025,Tamil Nadu,Villupuram,605302,0,4
02-09-2025,Tamil Nadu,Villupuram,605501,0,2
02-09-2025,Tamil Nadu,Villupuram,605601,3,4
02-09-2025,Tamil Nadu,Villupuram,605651,0,3
02-09-2025,Tamil Nadu,Villupuram,605751,4,3
02-09-2025,Tamil Nadu,Villupuram,606115,0,3
02-09-2025,Tamil Nadu,Villupuram,606203,0,5
02-09-2025,Tamil Nadu,Villupuram,606204,0,6
02-09-2025,Tamil Nadu,Villupuram,606206,3,8
02-09-2025,Tamil Nadu,Villupuram,606213,1,4
02-09-2025,Tamil Nadu,Villupuram,607104,0,1
02-09-2025,Tamil Nadu,Villupuram,607203,4,4
02-09-2025,Tamil Nadu,Viluppuram,604151,0,2
02-09-2025,Tamil Nadu,Viluppuram,604153,0,3
02-09-2025,Tamil Nadu,Viluppuram,604210,0,4
02-09-2025,Tamil Nadu,Viluppuram,605106,0,2
02-09-2025,Tamil Nadu,Viluppuram,605302,0,3
02-09-2025,Tamil Nadu,Viluppuram,605651,0,4
02-09-2025,Tamil Nadu,Viluppuram,605757,1,2
02-09-2025,Tamil Nadu,Viluppuram,605803,0,8
02-09-2025,Tamil Nadu,Viluppuram,606204,0,4
02-09-2025,Tamil Nadu,Viluppuram,606207,0,11
02-09-2025,Tamil Nadu,Viluppuram,606213,1,11
02-09-2025,Tamil Nadu,Viluppuram,607104,1,2
02-09-2025,Tamil Nadu,Virudhunagar,626005,1,3
02-09-2025,Tamil Nadu,Virudhunagar,626102,1,8
02-09-2025,Tamil Nadu,Virudhunagar,626106,3,10
02-09-2025,Tamil Nadu,Virudhunagar,626110,1,2
02-09-2025,Tamil Nadu,Virudhunagar,626116,0,2
02-09-2025,Tamil Nadu,Virudhunagar,626123,1,6
02-09-2025,Tamil Nadu,Virudhunagar,626128,0,3
02-09-2025,Tamil Nadu,Virudhunagar,626130,0,10
02-09-2025,Tamil Nadu,Virudhunagar,626132,0,2
02-09-2025,Tamil Nadu,Virudhunagar,626134,2,1
02-09-2025,Tamil Nadu,Virudhunagar,626189,3,25
02-09-2025,Tamil Nadu,Virudhunagar,626607,3,3
02-09-2025,Tamil Nadu,Virudhunagar,630611,2,1
01-09-2025,Tamil Nadu,Ariyalur,621651,0,4
01-09-2025,Tamil Nadu,Ariyalur,621707,2,20
01-09-2025,Tamil Nadu,Ariyalur,621709,0,3
01-09-2025,Tamil Nadu,Ariyalur,621713,0,2
01-09-2025,Tamil Nadu,Ariyalur,621851,1,4
01-09-2025,Tamil Nadu,Chengalpattu,603103,1,6
01-09-2025,Tamil Nadu,Chengalpattu,603211,0,1
01-09-2025,Tamil Nadu,Chengalpattu,603306,0,2
01-09-2025,Tamil Nadu,Chengalpattu,603309,0,3
01-09-2025,Tamil Nadu,Chengalpattu,603312,0,2
01-09-2025,Tamil Nadu,Chennai,600004,1,29
01-09-2025,Tamil Nadu,Chennai,600005,4,24
01-09-2025,Tamil Nadu,Chennai,600007,0,5
01-09-2025,Tamil Nadu,Chennai,600025,1,0
01-09-2025,Tamil Nadu,Chennai,600031,1,5
01-09-2025,Tamil Nadu,Chennai,600033,4,12
01-09-2025,Tamil Nadu,Chennai,600039,0,44
01-09-2025,Tamil Nadu,Chennai,600041,2,24
01-09-2025,Tamil Nadu,Chennai,600042,3,27
01-09-2025,Tamil Nadu,Chennai,600053,0,1
01-09-2025,Tamil Nadu,Chennai,600066,0,2
01-09-2025,Tamil Nadu,Chennai,600077,2,4
01-09-2025,Tamil Nadu,Chennai,600080,0,1
01-09-2025,Tamil Nadu,Chennai,600084,0,1
01-09-2025,Tamil Nadu,Chennai,600086,0,2
01-09-2025,Tamil Nadu,Chennai,600088,0,5
01-09-2025,Tamil Nadu,Chennai,600094,0,17
01-09-2025,Tamil Nadu,Chennai,600097,3,11
01-09-2025,Tamil Nadu,Chennai,600099,0,20
01-09-2025,Tamil Nadu,Chennai,600118,4,32
01-09-2025,Tamil Nadu,Coimbatore,641004,2,25
01-09-2025,Tamil Nadu,Coimbatore,641005,4,10
01-09-2025,Tamil Nadu,Coimbatore,641010,0,21
01-09-2025,Tamil Nadu,Coimbatore,641012,0,5
01-09-2025,Tamil Nadu,Coimbatore,641014,0,4
01-09-2025,Tamil Nadu,Coimbatore,641018,0,2
01-09-2025,Tamil Nadu,Coimbatore,641020,3,20
01-09-2025,Tamil Nadu,Coimbatore,641022,0,5
01-09-2025,Tamil Nadu,Coimbatore,641031,1,4
01-09-2025,Tamil Nadu,Coimbatore,641032,2,10
01-09-2025,Tamil Nadu,Coimbatore,641041,3,16
01-09-2025,Tamil Nadu,Coimbatore,641062,4,14
01-09-2025,Tamil Nadu,Coimbatore,641107,0,20
01-09-2025,Tamil Nadu,Coimbatore,641110,1,13
01-09-2025,Tamil Nadu,Coimbatore,641113,0,6
01-09-2025,Tamil Nadu,Coimbatore,641302,1,20
01-09-2025,Tamil Nadu,Coimbatore,641401,1,3
01-09-2025,Tamil Nadu,Coimbatore,641605,0,1
01-09-2025,Tamil Nadu,Coimbatore,641668,1,5
01-09-2025,Tamil Nadu,Coimbatore,641669,1,5
01-09-2025,Tamil Nadu,Coimbatore,641671,0,4
01-09-2025,Tamil Nadu,Coimbatore,641697,1,11
01-09-2025,Tamil Nadu,Coimbatore,642002,2,10
01-09-2025,Tamil Nadu,Coimbatore,642003,0,15
01-09-2025,Tamil Nadu,Coimbatore,642006,1,8
01-09-2025,Tamil Nadu,Coimbatore,642104,0,8
01-09-2025,Tamil Nadu,Coimbatore,642107,2,5
01-09-2025,Tamil Nadu,Coimbatore,642109,2,6
01-09-2025,Tamil Nadu,Coimbatore,642123,2,5
01-09-2025,Tamil Nadu,Coimbatore,642129,0,3
01-09-2025,Tamil Nadu,Cuddalore,605007,0,2
01-09-2025,Tamil Nadu,Cuddalore,606106,3,19
01-09-2025,Tamil Nadu,Cuddalore,607002,4,19
01-09-2025,Tamil Nadu,Cuddalore,607102,1,17
01-09-2025,Tamil Nadu,Cuddalore,607801,0,7
01-09-2025,Tamil Nadu,Cuddalore,607804,1,7
01-09-2025,Tamil Nadu,Cuddalore,608704,0,10
01-09-2025,Tamil Nadu,Dharmapuri,635111,0,19
01-09-2025,Tamil Nadu,Dharmapuri,635201,0,1
01-09-2025,Tamil Nadu,Dharmapuri,635202,2,15
01-09-2025,Tamil Nadu,Dharmapuri,636701,4,21
01-09-2025,Tamil Nadu,Dharmapuri,636704,4,9
01-09-2025,Tamil Nadu,Dharmapuri,636705,2,7
01-09-2025,Tamil Nadu,Dharmapuri,636804,2,4
01-09-2025,Tamil Nadu,Dharmapuri,636808,5,38
01-09-2025,Tamil Nadu,Dindigul,624002,3,25
01-09-2025,Tamil Nadu,Dindigul,624003,2,27
01-09-2025,Tamil Nadu,Dindigul,624005,4,25
01-09-2025,Tamil Nadu,Dindigul,624201,1,6
01-09-2025,Tamil Nadu,Dindigul,624208,3,7
01-09-2025,Tamil Nadu,Dindigul,624215,2,1
01-09-2025,Tamil Nadu,Dindigul,624219,1,12
01-09-2025,Tamil Nadu,Dindigul,624301,3,8
01-09-2025,Tamil Nadu,Dindigul,624303,0,1
01-09-2025,Tamil Nadu,Dindigul,624402,1,13
01-09-2025,Tamil Nadu,Dindigul,624619,5,17
01-09-2025,Tamil Nadu,Dindigul,624703,0,4
01-09-2025,Tamil Nadu,Dindigul,624707,0,4
01-09-2025,Tamil Nadu,Erode,638051,3,4
01-09-2025,Tamil Nadu,Erode,638052,2,16
01-09-2025,Tamil Nadu,Erode,638109,0,13
01-09-2025,Tamil Nadu,Erode,638116,1,3
01-09-2025,Tamil Nadu,Erode,638153,0,2
01-09-2025,Tamil Nadu,Erode,638313,0,5
01-09-2025,Tamil Nadu,Erode,638315,1,14
01-09-2025,Tamil Nadu,Erode,638451,1,7
01-09-2025,Tamil Nadu,Erode,638454,1,4
01-09-2025,Tamil Nadu,Erode,638455,0,9
01-09-2025,Tamil Nadu,Erode,638457,0,5
01-09-2025,Tamil Nadu,Erode,638461,0,24
01-09-2025,Tamil Nadu,Kallakurichi,605801,0,1
01-09-2025,Tamil Nadu,Kallakurichi,606202,2,11
01-09-2025,Tamil Nadu,Kallakurichi,606402,0,4
01-09-2025,Tamil Nadu,Kancheepuram,600059,2,7
01-09-2025,Tamil Nadu,Kancheepuram,600088,4,6
01-09-2025,Tamil Nadu,Kancheepuram,600089,0,3
01-09-2025,Tamil Nadu,Kancheepuram,600128,1,10
01-09-2025,Tamil Nadu,Kancheepuram,602117,0,1
01-09-2025,Tamil Nadu,Kancheepuram,603101,0,8
01-09-2025,Tamil Nadu,Kancheepuram,603127,1,0
01-09-2025,Tamil Nadu,Kancheepuram,603303,0,6
01-09-2025,Tamil Nadu,Kancheepuram,603310,0,7
01-09-2025,Tamil Nadu,Kancheepuram,603319,0,7
01-09-2025,Tamil Nadu,Kancheepuram,603402,1,9
01-09-2025,Tamil Nadu,Kancheepuram,603405,0,2
01-09-2025,Tamil Nadu,Kancheepuram,631501,3,23
01-09-2025,Tamil Nadu,Kancheepuram,631553,0,3
01-09-2025,Tamil Nadu,Kanniyakumari,629003,1,9
01-09-2025,Tamil Nadu,Kanniyakumari,629167,0,2
01-09-2025,Tamil Nadu,Kanniyakumari,629168,1,5
01-09-2025,Tamil Nadu,Kanniyakumari,629172,0,2
01-09-2025,Tamil Nadu,Kanniyakumari,629178,0,1
01-09-2025,Tamil Nadu,Kanniyakumari,629193,1,4
01-09-2025,Tamil Nadu,Kanniyakumari,629203,0,5
01-09-2025,Tamil Nadu,Kanniyakumari,629204,0,1
01-09-2025,Tamil Nadu,Kanniyakumari,629501,0,9
01-09-2025,Tamil Nadu,Kanniyakumari,629704,1,4
01-09-2025,Tamil Nadu,Kanyakumari,629153,0,1
01-09-2025,Tamil Nadu,Kanyakumari,629165,1,3
01-09-2025,Tamil Nadu,Kanyakumari,629175,1,3
01-09-2025,Tamil Nadu,Kanyakumari,629202,1,0
01-09-2025,Tamil Nadu,Kanyakumari,629251,2,6
01-09-2025,Tamil Nadu,Kanyakumari,629502,0,4
01-09-2025,Tamil Nadu,Kanyakumari,629601,1,2
01-09-2025,Tamil Nadu,Kanyakumari,629701,0,2
01-09-2025,Tamil Nadu,Kanyakumari,629802,1,5
01-09-2025,Tamil Nadu,Kanyakumari,629852,1,2
01-09-2025,Tamil Nadu,Karur,621311,2,10
01-09-2025,Tamil Nadu,Karur,638151,0,1
01-09-2025,Tamil Nadu,Karur,639003,2,7
01-09-2025,Tamil Nadu,Karur,639104,0,6
01-09-2025,Tamil Nadu,Karur,639107,3,3
01-09-2025,Tamil Nadu,Karur,639114,0,11
01-09-2025,Tamil Nadu,Karur,639203,0,2
01-09-2025,Tamil Nadu,Krishnagiri,635112,4,22
01-09-2025,Tamil Nadu,Krishnagiri,635113,3,17
01-09-2025,Tamil Nadu,Krishnagiri,635117,1,26
01-09-2025,Tamil Nadu,Krishnagiri,635119,0,8
01-09-2025,Tamil Nadu,Krishnagiri,635123,0,1
01-09-2025,Tamil Nadu,Krishnagiri,635201,0,5
01-09-2025,Tamil Nadu,Krishnagiri,635304,3,10
01-09-2025,Tamil Nadu,Krishnagiri,635307,8,22
01-09-2025,Tamil Nadu,Madurai,625003,1,26
01-09-2025,Tamil Nadu,Madurai,625008,3,5
01-09-2025,Tamil Nadu,Madurai,625016,3,44
01-09-2025,Tamil Nadu,Madurai,625020,2,30
01-09-2025,Tamil Nadu,Madurai,625022,2,10
01-09-2025,Tamil Nadu,Madurai,625101,3,9
01-09-2025,Tamil Nadu,Madurai,625201,1,12
01-09-2025,Tamil Nadu,Madurai,625501,1,9
01-09-2025,Tamil Nadu,Madurai,625527,3,9
01-09-2025,Tamil Nadu,Madurai,625532,5,26
01-09-2025,Tamil Nadu,Madurai,625537,3,19
01-09-2025,Tamil Nadu,Madurai,625705,1,8
01-09-2025,Tamil Nadu,Madurai,625706,4,47
01-09-2025,Tamil Nadu,Madurai,625708,0,4
01-09-2025,Tamil Nadu,Mayiladuthurai,609001,2,5
01-09-2025,Tamil Nadu,Mayiladuthurai,609113,0,2
01-09-2025,Tamil Nadu,Mayiladuthurai,609304,0,1
01-09-2025,Tamil Nadu,Mayiladuthurai,609310,0,1
01-09-2025,Tamil Nadu,Mayiladuthurai,609401,0,1
01-09-2025,Tamil Nadu,Mayiladuthurai,609402,0,2
01-09-2025,Tamil Nadu,Nagapattinam,609117,1,3
01-09-2025,Tamil Nadu,Nagapattinam,609205,0,4
01-09-2025,Tamil Nadu,Nagapattinam,609306,1,3
01-09-2025,Tamil Nadu,Nagapattinam,609308,0,3
01-09-2025,Tamil Nadu,Nagapattinam,609311,0,5
